# shepherd-bench query trace v1 — GENERATED, COMMITTED, AND FIXED BEFORE THE RUN.
# Regenerate with: shepherd-bench gen-trace
# Derived purely from bench-contract.toml [fixture].seed = 20260816; no corpus needed.
# columns: idx <TAB> class <TAB> query <TAB> source
#   source = corpus row id (lexical classes) or centroid id (semantic class),
#   so any line can be checked by re-deriving the row it came from.
5196	infix	t-su	6543777
5197	prefix	impor	4830598
5198	prefix	plan	3665630
5199	infix	y-v5.d	3160131
5200	prefix	tim	5821967
5201	prefix	dashbo	5672694
5202	path_fragment	outbox/research/rec	1486128
5203	prefix	IMG	3094478
5204	semantic	legacy logistics about profile	2254
5205	infix	MG_202	201584
5206	infix	ning	6545979
5207	path_fragment	Desktop/2023/qua	8028359
5208	prefix	draf	2688497
5209	infix	er-v	2273418
5210	infix	ge-v9.	8171231
5211	path_fragment	Desktop/marketing/IMG	9803840
5212	prefix	poli	4512623
5213	prefix	cli	4805795
5214	infix	policy.p	4942655
5215	infix	ance-v9.	2832394
5216	path_fragment	archive/platform/wor	6341652
5217	prefix	moc	2367440
5218	semantic	onboarding legacy about specification	1187
5219	prefix	ledg	5946731
5220	infix	e-v3.	8943016
5221	path_fragment	api/tools/bui	1022097
5222	infix	esting-	975229
5223	path_fragment	imports/quarterly/fin	5368175
5224	semantic	pipeline internal about sketch	2649
5225	prefix	estimat	8650637
5226	infix	ofile	9809832
5227	prefix	work	5341044
5228	prefix	IMG_	3707675
5229	prefix	Test	7836069
5230	path_fragment	scripts/2024/sna	5979042
5231	semantic	presentation design about workflow	2732
5232	prefix	strat	7795113
5233	prefix	tem	6382763
5234	infix	ardScre	7406841
5235	path_fragment	scripts/static	3337113
5236	infix	12-18.	3087625
5237	prefix	scree	1730147
5238	infix	tes-mont	8821217
5239	prefix	specifi	2808450
5240	prefix	pric	8857501
5241	infix	finance	5982424
5242	prefix	IMG_20	1597261
5243	path_fragment	team/media	1287826
5244	infix	3181	9858218
5245	prefix	vendor	8858778
5246	infix	etin	5921551
5247	semantic	server layout about assets	944
5248	prefix	sprint	3453785
5249	path_fragment	Documents/public	3055347
5250	semantic	export minutes about diagram	2403
5251	infix	acy-	8457885
5252	path_fragment	products/sales	836696
5253	path_fragment	utils/api	4483217
5254	infix	cordi	2182085
5255	prefix	stag	6554050
5256	prefix	sandbo	9581953
5257	prefix	Present	4527602
5258	prefix	hando	3235973
5259	infix	kshop-s	4320551
5260	infix	w-v8.p	3511209
5261	prefix	receipt-	412686
5262	prefix	image-20	4347231
5263	prefix	cache	2448550
5264	path_fragment	marketing/inbox	2809909
5265	infix	tion	9539621
5266	path_fragment	shared/デザイン	5274816
5267	prefix	release-	9711102
5268	semantic	research header about client	3546
5269	infix	dger.d	4883203
5270	prefix	rep	465353
5271	prefix	policy	4746902
5272	infix	mate-	4759191
5273	semantic	project patch about estimate	620
5274	prefix	suppo	8755975
5275	infix	-ren	191753
5276	path_fragment	modules/docs	1040728
5277	path_fragment	resources/2020/IMG	9310106
5278	prefix	review_	1279381
5279	infix	tion-202	8794632
5280	infix	twork-	5408543
5281	path_fragment	2024/quarterly/pat	9966752
5282	prefix	sourc	6128972
5283	prefix	syst	8102991
5284	infix	sponse.x	9599521
5285	prefix	aud	5572469
5286	prefix	video-	15732
5287	semantic	transfer statement about recording	3317
5288	infix	ollout	7003101
5289	path_fragment	2023/infra	7852730
5290	path_fragment	platform/backend/fin	7308092
5291	prefix	engine-t	2131076
5292	prefix	camp	8674529
5293	prefix	meeting	5513743
5294	path_fragment	examples/reports	9326275
5295	semantic	assets sprint about pipeline	299
5296	prefix	roadmap	6995423
5297	infix	G_2024	6202301
5298	infix	re-2	4867586
5299	infix	2021-0	7919164
5300	infix	ache-fo	2168681
5301	path_fragment	products/hr/ove	23192
5302	prefix	meeting_	5751260
5303	prefix	IMG_	9126012
5304	prefix	transc	8830064
5305	infix	ild-20	9966380
5306	prefix	sta	3774785
5307	path_fragment	2023/photos/upl	105319
5308	semantic	sketch layout about annual	434
5309	infix	koffEs	5449010
5310	prefix	ses	1640465
5311	semantic	notes sprint about kickoff	927
5312	path_fragment	customers/personal	5779560
5313	prefix	restore-	183659
5314	infix	025-10-	5880864
5315	prefix	IMG_202	2690726
5316	infix	-08.mp	6765694
5317	infix	rly-v6.	4336713
5318	prefix	patch	3574299
5319	path_fragment	2023/packages/wir	3561905
5320	infix	sion-cam	5832145
5321	prefix	Wir	5529244
5322	semantic	workflow session about planning	1724
5323	prefix	dashb	819823
5324	path_fragment	Desktop/sales/pay	1827843
5325	infix	g-dr	2701482
5326	prefix	IMG_	9440640
5327	infix	n-payro	5290332
5328	path_fragment	api/photos	6739861
5329	prefix	staging_	8191086
5330	prefix	mani	6269451
5331	prefix	workf	3540695
5332	prefix	import_	7008462
5333	infix	52127.r	4662600
5334	prefix	annu	436751
5335	path_fragment	Videos/utils/ske	8416308
5336	path_fragment	Projects/服务/tra	4560236
5337	semantic	snapshot proposal about sheet	1503
5338	infix	tCamp	9263815
5339	infix	v8 (copy	4303788
5340	infix	gration-	2906871
5341	prefix	setting	3285934
5342	infix	devic	592018
5343	prefix	CacheR	9997489
5344	infix	ardin	2594555
5345	path_fragment	Pictures/components/eng	6594745
5346	path_fragment	marketing/packages	7546232
5347	prefix	presenta	9758000
5348	prefix	logi	7676647
5349	semantic	rollout monthly about planning	1731
5350	prefix	snap	2562939
5351	prefix	respon	803826
5352	path_fragment	Documents/backend/sec	9195343
5353	infix	rofile	4887529
5354	infix	estore_u	1141303
5355	prefix	logist	3843665
5356	infix	ff.jso	9535522
5357	prefix	hotfix-	2522786
5358	semantic	statement import about manifest	77
5359	path_fragment	accounting/2026	3177919
5360	infix	ry_syn	4680560
5361	path_fragment	Music/vendors	6956477
5362	prefix	rese	4850516
5363	prefix	suppor	151736
5364	prefix	Worksho	8847582
5365	path_fragment	staging/engineering/sta	120170
5366	prefix	version	3088392
5367	infix	22-05-26	9461326
5368	infix	0118_	171202
5369	semantic	template policy about quarterly	2608
5370	semantic	proposal estimate about schema	3650
5371	prefix	invo	154162
5372	path_fragment	products/benchmarks	6565523
5373	prefix	servic	9527285
5374	prefix	dra	20954
5375	prefix	fin	2842478
5376	path_fragment	Desktop/mobile/pla	4413087
5377	infix	rkshop-	8463318
5378	infix	_usage.p	7005807
5379	infix	ckage-20	1724341
5380	prefix	port	3487938
5381	path_fragment	2023/utils/moc	3346163
5382	prefix	mockup-2	8435973
5383	infix	roposal-	2460068
5384	semantic	release annual about dashboard	428
5385	path_fragment	Pictures/outbox/upl	2412141
5386	prefix	OutputC	4651923
5387	infix	3-03-2	3399950
5388	infix	eStaging	9947533
5389	prefix	Impor	9189979
5390	prefix	IMG_	5178201
5391	infix	-patc	7148257
5392	prefix	package	918022
5393	prefix	output-r	479087
5394	path_fragment	quarterly/resources	3357902
5395	infix	e-bui	7230555
5396	path_fragment	team/products/IMG	8600478
5397	prefix	vide	5108820
5398	infix	ourc	3325501
5399	semantic	service release about sandbox	3486
5400	path_fragment	shared/research	2421774
5401	semantic	planning draft about cache	1586
5402	prefix	rel	3121272
5403	prefix	metrics	5218497
5404	path_fragment	exports/legal/onb	5804774
5405	prefix	system-o	5237164
5406	infix	021-	2286908
5407	infix	-profile	9815353
5408	infix	4-06-	7343176
5409	prefix	IMG_202	6519197
5410	prefix	IMG_2021	585145
5411	prefix	Clie	1824212
5412	prefix	notes-fo	1131642
5413	path_fragment	Pictures/operations/eng	1759377
5414	infix	202405	3599345
5415	infix	protot	9870079
5416	prefix	Audit	9619519
5417	path_fragment	misc/staging	5667175
5418	semantic	license proposal about quarterly	3425
5419	infix	oll-2	9854918
5420	prefix	annua	1216715
5421	infix	int-201	1109475
5422	infix	signD	4166896
5423	prefix	Workfl	1492008
5424	prefix	stag	864117
5425	path_fragment	support/customers	886307
5426	prefix	receipt	6039030
5427	infix	ernal.r	6094626
5428	path_fragment	core/2021/vid	2745114
5429	semantic	build security about index	3348
5430	infix	ceipt-20	7523574
5431	prefix	IMG_2020	6680762
5432	semantic	service project about sandbox	2290
5433	prefix	IMG	6145879
5434	prefix	IMG_	9973300
5435	infix	ansfer-	4189560
5436	prefix	product	4186157
5437	path_fragment	2026/photos	3877732
5438	infix	rce-	8355902
5439	path_fragment	frontend/support	6572602
5440	infix	ive.	2255238
5441	infix	gWorkflo	7639176
5442	infix	25-06-	9262278
5443	prefix	upl	3256798
5444	semantic	schedule export about budget	1761
5445	prefix	sheet-	3730909
5446	path_fragment	operations/workspace	7389968
5447	prefix	patch	2137474
5448	path_fragment	Pictures/marketing/ren	7088796
5449	prefix	planni	2576879
5450	path_fragment	Projects/2021	5442870
5451	path_fragment	team/docs/sto	7618584
5452	prefix	backup-	7276167
5453	semantic	timeline forecast about hotfix	3118
5454	prefix	Manif	7413491
5455	infix	sets-s	6458508
5456	prefix	PolicyBu	7717563
5457	prefix	rec	2346429
5458	infix	resear	7201580
5459	infix	36095.t	3273864
5460	prefix	CacheH	9603954
5461	path_fragment	Documents/migrations	9990851
5462	prefix	Handov	4774266
5463	prefix	annual-h	8441950
5464	infix	terna	4001338
5465	path_fragment	Pictures/personal/kic	5532363
5466	semantic	output policy about schedule	3671
5467	infix	imeli	4981696
5468	infix	0_5652	1497146
5469	prefix	product	8457756
5470	infix	_asse	4541973
5471	infix	-manife	4916142
5472	prefix	script-o	285584
5473	path_fragment	服务/デザイン	6232464
5474	infix	posal.	2773226
5475	prefix	leg	8213485
5476	prefix	prof	1290971
5477	path_fragment	benchmarks/operations/upd	4289759
5478	prefix	config-c	6025784
5479	semantic	security receipt about project	694
5480	path_fragment	team/staging/IMG	6099489
5481	prefix	sand	1893232
5482	prefix	Inter	1019462
5483	path_fragment	infra/workspace	2172617
5484	prefix	kick	1282456
5485	semantic	invoice review about estimate	2749
5486	prefix	buil	3128271
5487	infix	search.j	7908062
5488	infix	1-08.p	8397155
5489	infix	iptS	4337533
5490	prefix	Project	538103
5491	prefix	IMG_	49428
5492	infix	y-pro	2499850
5493	path_fragment	android/misc/onb	9612796
5494	path_fragment	sales/marketing/pip	1649630
5495	infix	archive	2648284
5496	infix	ata.j	4740695
5497	prefix	ske	6222147
5498	prefix	mig	6504907
5499	semantic	assets sketch about scratch	3661
5500	prefix	minu	9968757
5501	infix	pdate-v7	193300
5502	prefix	internal	568190
5503	semantic	payroll report about summary	299
5504	path_fragment	infra/products	2590955
5505	prefix	render-2	2680036
5506	infix	er-stor	1797008
5507	path_fragment	shared/misc/ind	6707315
5508	prefix	IMG_	2875964
5509	infix	_5915	5722092
5510	prefix	hotfix-	6095724
5511	path_fragment	research/static	1532717
5512	infix	-2026	9357392
5513	prefix	server-	8865875
5514	prefix	export-	6898451
5515	infix	ttin	4987509
5516	prefix	IMG	8653276
5517	semantic	patch source about internal	3817
5518	path_fragment	packages/src/rec	6186057
5519	infix	ch-produ	9234173
5520	semantic	roadmap handover about output	411
5521	path_fragment	Documents/models	6303406
5522	infix	age-20	3783412
5523	prefix	source-d	3043248
5524	prefix	Product	7895162
5525	prefix	bac	6366037
5526	infix	ndover	1528264
5527	path_fragment	docs/photos	7724815
5528	prefix	Led	2412624
5529	infix	_35566	284940
5530	infix	G_20241	5920079
5531	prefix	Supp	5849078
5532	path_fragment	Documents/targets	7654267
5533	infix	licens	3146021
5534	path_fragment	Documents/服务	1425224
5535	infix	engine.t	5595864
5536	prefix	payroll	5839034
5537	prefix	fore	5965265
5538	semantic	settings handoff about minutes	396
5539	prefix	por	1104829
5540	path_fragment	archive/workspace	360090
5541	prefix	IMG_20	5188098
5542	prefix	prod	5960998
5543	prefix	IMG	5117429
5544	semantic	budget archive about audit	1325
5545	path_fragment	2025/tests	6029357
5546	infix	h-sta	8484933
5547	infix	ts-2026	8097913
5548	prefix	IMG	6444608
5549	infix	st_int	7702492
5550	prefix	review	6834940
5551	path_fragment	operations/modules	7213945
5552	prefix	reque	7326546
5553	prefix	proposa	4172802
5554	prefix	annu	511297
5555	infix	t-video	357738
5556	path_fragment	examples/products	6748674
5557	infix	tion	7345940
5558	semantic	release roadmap about archive	1260
5559	infix	ync.	3647751
5560	path_fragment	tools/support/hot	6570106
5561	prefix	service_	617214
5562	path_fragment	frontend/outbox	1182965
5563	prefix	quart	3190680
5564	prefix	quarte	8328427
5565	infix	ropo	6401328
5566	infix	0230512_	9565643
5567	prefix	quarter	3967370
5568	semantic	quarterly sketch about proposal	2455
5569	infix	admap.pd	6004588
5570	prefix	kickoff	7218346
5571	prefix	onboar	8839293
5572	infix	ropo	267263
5573	path_fragment	models/packages/sur	5951699
5574	infix	andoff.z	5045668
5575	prefix	sche	3978083
5576	prefix	devi	6400766
5577	infix	_tem	9145676
5578	semantic	system restore about sample	1127
5579	path_fragment	packages/public/Sum	4199233
5580	path_fragment	Documents/服务/inv	9361584
5581	prefix	res	4079435
5582	prefix	Netw	5661437
5583	infix	-usag	6039161
5584	infix	ttings.j	2581053
5585	prefix	sched	8710843
5586	infix	nt-por	6171348
5587	path_fragment	archive/products	5298411
5588	prefix	plannin	838574
5589	semantic	output handoff about staging	1950
5590	path_fragment	api/2020	3173952
5591	infix	ut-v7 	4754483
5592	prefix	service-	5370656
5593	path_fragment	admin/デザイン/sou	3408577
5594	infix	ase.l	5782338
5595	prefix	sche	201677
5596	semantic	diagram handover about response	2239
5597	prefix	overvi	3450094
5598	infix	copy 2	4912814
5599	prefix	ser	1774638
5600	prefix	onb	1655019
5601	infix	1450	320581
5602	prefix	script-b	4331014
5603	prefix	stateme	224242
5604	infix	der-han	9531630
5605	semantic	license export about request	1770
5606	prefix	version-	7423788
5607	path_fragment	shared/styles/ses	9040952
5608	infix	n-sprin	7581101
5609	path_fragment	customers/components	9964394
5610	prefix	Lay	9671175
5611	prefix	notes-	9159809
5612	infix	2020080	7359054
5613	prefix	review	7985345
5614	infix	cs-v1.	6144505
5615	infix	gram	5206191
5616	path_fragment	research/服务/tem	9698246
5617	path_fragment	fixtures/utils/sta	5073896
5618	semantic	sheet video about statement	796
5619	prefix	Sprin	7345496
5620	infix	0241014_	3973222
5621	path_fragment	utils/common/rev	4129054
5622	prefix	uplo	761614
5623	infix	-stor	5258118
5624	prefix	intern	8507508
5625	path_fragment	lib/tests	4130140
5626	prefix	diagr	7484239
5627	prefix	logis	1291726
5628	semantic	snapshot budget about recording	2789
5629	infix	sponseSt	5589603
5630	infix	gration.	3269704
5631	prefix	system-2	8285853
5632	path_fragment	resources/marketing	9347947
5633	prefix	tra	1489540
5634	prefix	das	9337032
5635	infix	sion-au	7131332
5636	semantic	screenshot image about research	2848
5637	path_fragment	2019/support	5714803
5638	infix	-vers	5068685
5639	prefix	IMG_20	7474888
5640	semantic	backup estimate about internal	1014
5641	path_fragment	engineering/benchmarks/IMG	8621175
5642	infix	-ima	2086360
5643	prefix	san	5640397
5644	prefix	stra	4324988
5645	prefix	IMG_20	3987579
5646	infix	y-20	2643396
5647	infix	koff	6052426
5648	prefix	stora	2447714
5649	path_fragment	public/targets	1862394
5650	prefix	Summa	4143378
5651	path_fragment	migrations/migrations/upd	4420206
5652	prefix	network	4853084
5653	path_fragment	media/scripts	3437469
5654	semantic	render sample about storage	203
5655	prefix	restore	4760769
5656	infix	-reco	8930381
5657	infix	int-	1507949
5658	infix	n_payrol	2126522
5659	prefix	worksho	6846633
5660	path_fragment	customers/デザイン	6267697
5661	prefix	est	1587283
5662	infix	ipelin	1049063
5663	infix	ing-v6 (	7423719
5664	path_fragment	packages/reports	104767
5665	prefix	devi	4012057
5666	prefix	index-20	4075212
5667	semantic	scratch refactor about archive	1058
5668	infix	8_175121	4121626
5669	prefix	str	2075826
5670	infix	04-07.lo	3644051
5671	infix	ding-da	6475095
5672	prefix	specifi	7459999
5673	prefix	strategy	9338864
5674	prefix	backup-	2025622
5675	infix	istics.j	1339912
5676	prefix	sour	7088498
5677	path_fragment	Pictures/workspace/pro	3655606
5678	semantic	image planning about screenshot	2479
5679	path_fragment	android/common	4218321
5680	prefix	clien	6428672
5681	prefix	Kic	7361437
5682	path_fragment	Projects/utils/min	593486
5683	semantic	patch workshop about proposal	2767
5684	prefix	dat	3682033
5685	infix	dit-v4.t	286253
5686	infix	sting.t	4592873
5687	infix	orBack	786908
5688	path_fragment	common/images/san	2519095
5689	prefix	ledg	7625444
5690	prefix	IMG_201	8510431
5691	prefix	storage-	1101663
5692	path_fragment	imports/platform/out	3022762
5693	prefix	respons	5329962
5694	infix	t_pro	9949768
5695	path_fragment	components/웹/ver	198070
5696	infix	10.jp	6772585
5697	infix	napsh	8655295
5698	prefix	han	9888976
5699	semantic	policy screenshot about sketch	2842
5700	path_fragment	modules/misc/sam	8162939
5701	infix	v1.m	9157605
5702	path_fragment	operations/lib	2691659
5703	prefix	Kickof	5022446
5704	prefix	hotfi	4154025
5705	infix	2026	1549810
5706	prefix	rec	6759464
5707	semantic	finance ledger about ledger	3779
5708	infix	-logi	3121458
5709	prefix	IMG_2	5003454
5710	infix	-patch-	692227
5711	prefix	Contra	1601728
5712	path_fragment	2022/packages/sch	2864015
5713	infix	ple-fin	9533463
5714	infix	Kickoff.	1829032
5715	prefix	roll	7377951
5716	prefix	pric	3476153
5717	semantic	schedule receipt about project	1943
5718	path_fragment	Desktop/backend/exp	7541408
5719	prefix	campaign	5669693
5720	infix	9 (copy	8685075
5721	prefix	customer	7864343
5722	prefix	manif	1492131
5723	path_fragment	benchmarks/2026/por	9681716
5724	prefix	Sour	9840324
5725	infix	dule-mi	2412795
5726	semantic	project staging about payroll	2174
5727	prefix	summar	462459
5728	path_fragment	Music/imports	1399089
5729	infix	fer-sche	7142511
5730	prefix	licens	4781791
5731	prefix	IMG_	9778271
5732	semantic	manifest upload about output	2596
5733	infix	_2022082	4409314
5734	prefix	sessi	2304176
5735	path_fragment	reports/legal	5961621
5736	path_fragment	operations/styles	8219156
5737	prefix	quarterl	6569378
5738	infix	g-notes.	7203401
5739	infix	nutes.js	496280
5740	prefix	specif	2237653
5741	path_fragment	Documents/core/net	3845327
5742	infix	1224_96	8280736
5743	semantic	sync planning about client	2535
5744	prefix	sket	2349676
5745	prefix	IMG_2025	5607713
5746	path_fragment	staging/common/cli	3498826
5747	prefix	cach	1572673
5748	infix	ut.lo	2881215
5749	infix	exTimeli	4218876
5750	path_fragment	shared/clients	5135991
5751	infix	(copy 3)	2720469
5752	path_fragment	examples/platform/fin	7515377
5753	prefix	strate	8714258
5754	infix	import-	4271212
5755	prefix	sync-2	2088340
5756	infix	2019-0	6231354
5757	prefix	Rende	9374224
5758	prefix	release	3415670
5759	semantic	overview rollout about transcript	1435
5760	infix	0220	1794980
5761	path_fragment	Documents/shared	965313
5762	semantic	usage roadmap about network	3664
5763	prefix	repor	3283842
5764	infix	5-17.do	3414025
5765	prefix	cont	4375163
5766	prefix	legac	9874847
5767	infix	uarte	8685702
5768	path_fragment	Pictures/workspace/Rec	6758778
5769	prefix	backup-	6440531
5770	infix	chive.	7817319
5771	infix	x-sched	9861223
5772	path_fragment	tools/operations/rel	4659833
5773	prefix	upl	6471856
5774	prefix	imag	1485484
5775	prefix	portrai	436092
5776	prefix	pro	9574568
5777	infix	t-minu	5220478
5778	semantic	restore ledger about onboarding	2999
5779	path_fragment	hr/2024	4754344
5780	prefix	cam	4047685
5781	infix	2020-05-	9920464
5782	prefix	ske	5228626
5783	infix	oject_sp	5326729
5784	prefix	dev	8336627
5785	path_fragment	workspace/platform	3944212
5786	path_fragment	legal/core/IMG	2293147
5787	prefix	spri	7676312
5788	semantic	archive roadmap about campaign	574
5789	infix	imate-ne	2088378
5790	prefix	netw	6800444
5791	infix	creensh	5062678
5792	prefix	Specifi	1262874
5793	semantic	template import about finance	1438
5794	path_fragment	operations/targets	310675
5795	infix	ackage	9950449
5796	prefix	support	9159277
5797	infix	oll.jp	2496024
5798	prefix	config-	6113699
5799	path_fragment	2021/2020	8807199
5800	path_fragment	scripts/imports/usa	9397540
5801	infix	sfer-20	4176215
5802	path_fragment	targets/marketing/tim	6451869
5803	infix	107_338	9603377
5804	prefix	update-	1506084
5805	prefix	mockup-l	3178846
5806	prefix	request-	3025771
5807	semantic	receipt onboarding about onboarding	2830
5808	prefix	rollou	5169556
5809	infix	omer.tx	597578
5810	prefix	draft-	2264896
5811	infix	nseSo	307967
5812	prefix	pac	2468140
5813	infix	190.htm	399719
5814	prefix	proj	6573301
5815	prefix	storage_	3593364
5816	infix	1_545434	7231421
5817	semantic	workflow testing about schedule	57
5818	path_fragment	mobile/outbox	6701359
5819	path_fragment	styles/2020/Dev	5285762
5820	path_fragment	docs/api	151562
5821	prefix	package	1432620
5822	prefix	support-	5943652
5823	infix	ayroll-	9592400
5824	infix	or-mock	5270637
5825	semantic	script rollout about mockup	3002
5826	infix	ource.d	4179977
5827	prefix	log	2722655
5828	path_fragment	Projects/core	7849117
5829	prefix	ref	7968019
5830	semantic	tracking survey about pricing	1930
5831	infix	quest_e	4097717
5832	infix	ut-s	9633960
5833	path_fragment	tests/archive/bud	3182430
5834	prefix	specific	5620399
5835	prefix	device-m	4427117
5836	prefix	receipt	9463373
5837	prefix	testin	5414005
5838	path_fragment	misc/tools/cli	5741563
5839	infix	ache-v4	2004562
5840	infix	t-resto	7559686
5841	path_fragment	personal/2019/IMG	5249172
5842	infix	ense-s	9040753
5843	semantic	annual minutes about engine	2232
5844	path_fragment	服务/api/ser	5818882
5845	prefix	sync-20	4735402
5846	infix	ion.	200775
5847	prefix	review-	3482659
5848	prefix	video-cu	6282513
5849	prefix	summa	6775796
5850	infix	doff.j	9442210
5851	prefix	port	1482613
5852	prefix	Serv	8260560
5853	infix	ipt-cu	6899607
5854	path_fragment	Documents/inbox	4327323
5855	prefix	suppo	26719
5856	prefix	profi	592590
5857	semantic	sandbox annual about sheet	3911
5858	infix	ment	9045464
5859	path_fragment	Documents/archive	2984575
5860	semantic	minutes patch about timeline	2469
5861	infix	ap-roadm	8122460
5862	infix	2_11	3876270
5863	prefix	proje	8127762
5864	prefix	securi	497864
5865	prefix	transcr	1026168
5866	path_fragment	Music/服务/Rec	3903659
5867	prefix	servi	1408103
5868	path_fragment	public/vendors	2046837
5869	infix	024-	2418942
5870	infix	ensho	3580341
5871	prefix	review-	2796474
5872	path_fragment	2019/服务	8507888
5873	prefix	response	3100120
5874	infix	very.j	7179813
5875	prefix	manife	4924081
5876	path_fragment	Documents/imports/aud	8456623
5877	infix	rtrait	1531396
5878	semantic	specification invoice about pipeline	3747
5879	prefix	works	4242033
5880	prefix	respons	8676493
5881	prefix	rele	561418
5882	infix	thly	9129867
5883	infix	89528.p	971983
5884	path_fragment	src/outbox/rel	3628623
5885	infix	m-v1.do	3625116
5886	prefix	forecas	739070
5887	semantic	hotfix vendor about ledger	1534
5888	prefix	assets-v	7305368
5889	path_fragment	shared/inbox/fin	2771868
5890	path_fragment	packages/admin	7036402
5891	infix	26_9	7476193
5892	prefix	network-	9166031
5893	infix	-12-0	8114488
5894	semantic	patch render about sheet	3922
5895	prefix	impo	8184821
5896	infix	upport-	1748083
5897	prefix	tra	6067672
5898	path_fragment	team/examples	9002287
5899	prefix	hot	9073829
5900	path_fragment	scripts/デザイン/pro	9035730
5901	semantic	customer report about product	881
5902	infix	-21.xls	5045811
5903	infix	ansf	2299463
5904	prefix	sync-202	1959662
5905	prefix	IMG_20	6275114
5906	prefix	usage_e	6491554
5907	path_fragment	vendors/2022	6530972
5908	infix	ion-s	1048564
5909	prefix	IMG_2	1661807
5910	prefix	IMG_2	6420977
5911	prefix	bui	5675543
5912	path_fragment	workspace/platform/exp	9661461
5913	infix	orec	993232
5914	infix	ild-in	4770262
5915	infix	otype_st	4759868
5916	prefix	vendor-l	1429413
5917	prefix	est	8912616
5918	path_fragment	vendors/infra/IMG	6538933
5919	semantic	project policy about staging	3038
5920	prefix	handoff	6928961
5921	infix	erly-sk	6981256
5922	prefix	mockup	4957132
5923	infix	nanc	3909953
5924	path_fragment	migrations/fixtures/lic	7546194
5925	semantic	render schema about presentation	34
5926	infix	1-12.	4970396
5927	prefix	final	9015433
5928	path_fragment	examples/mobile/bud	2638952
5929	prefix	licens	4561383
5930	infix	_des	2270597
5931	infix	30831.	6588538
5932	prefix	pay	5641004
5933	path_fragment	staging/engineering	6433909
5934	semantic	report invoice about output	14
5935	path_fragment	misc/infra/sec	2165982
5936	prefix	portra	6664299
5937	prefix	min	7374618
5938	prefix	sto	7470882
5939	infix	17.t	6948614
5940	path_fragment	team/static/rec	2269516
5941	prefix	render-i	2248640
5942	infix	ndof	6771343
5943	prefix	Conf	8741618
5944	path_fragment	2025/デザイン/tra	4483946
5945	semantic	policy policy about engine	1669
5946	infix	nal-v8.	3052196
5947	infix	copy 	3828943
5948	prefix	sta	6077436
5949	prefix	render	4305701
5950	prefix	header-r	8159889
5951	prefix	supp	3932413
5952	infix	01906	3834271
5953	prefix	sched	6240647
5954	prefix	manifest	7982531
5955	path_fragment	shared/engineering/cus	6732378
5956	path_fragment	Pictures/2021/she	6311024
5957	infix	_27589	5705070
5958	infix	hop.t	9998683
5959	semantic	pipeline proposal about sprint	2768
5960	prefix	index	9955889
5961	infix	stomer-	3471170
5962	infix	sponse	8850181
5963	path_fragment	Documents/2025	2171848
5964	path_fragment	targets/customers/res	5589047
5965	semantic	package profile about statement	3530
5966	prefix	manife	3869236
5967	prefix	portra	9999636
5968	prefix	release	2338289
5969	infix	w-v8 	1651351
5970	infix	tomer-2	2055036
5971	prefix	import	6034795
5972	prefix	produc	7610315
5973	infix	nsfer	7030107
5974	path_fragment	Desktop/operations/pro	5318203
5975	prefix	Stagi	8101879
5976	path_fragment	Projects/2021	6665038
5977	infix	0217_43	6502906
5978	prefix	sec	9844260
5979	semantic	statement workshop about service	2048
5980	infix	inal-2	7037875
5981	path_fragment	core/android/tra	4831868
5982	infix	ngine-	7591810
5983	prefix	survey_	8144694
5984	prefix	rende	5094927
5985	infix	ct-clien	7839531
5986	path_fragment	Projects/frontend/mig	2649734
5987	semantic	annual product about render	2297
5988	prefix	draf	7595395
5989	prefix	Versio	1066314
5990	infix	script	7114048
5991	prefix	securit	1142668
5992	infix	-onb	2088086
5993	prefix	transfer	6861289
5994	prefix	deliver	8454459
5995	prefix	server-2	2085944
5996	infix	etchSp	9829014
5997	path_fragment	lib/products	1570417
5998	semantic	resource wireframe about scratch	1255
5999	path_fragment	lib/legal	3018914
6000	prefix	IMG_2	2481932
6001	prefix	assets_s	3568948
6002	semantic	legacy index about finance	803
6003	prefix	refa	1430152
6004	infix	tract_r	7758681
6005	infix	04-27.mp	6288858
6006	path_fragment	Pictures/2022/wor	7379639
6007	prefix	pro	6034544
6008	infix	sponse-	1410824
6009	path_fragment	migrations/utils/wir	4491513
6010	infix	roduc	1784803
6011	path_fragment	operations/android	6834563
6012	path_fragment	Desktop/accounting/inv	6856879
6013	semantic	customer roadmap about wireframe	3992
6014	prefix	transcri	6333257
6015	infix	outUp	7542559
6016	prefix	syste	7307529
6017	prefix	rol	3853339
6018	prefix	IMG_20	6748714
6019	infix	te-secu	4675684
6020	prefix	wirefram	1297917
6021	semantic	sample data about resource	114
6022	prefix	con	5668050
6023	infix	restore.	7689062
6024	prefix	IMG_202	3176866
6025	path_fragment	clients/misc/hot	663191
6026	infix	g-v2 (co	1849498
6027	path_fragment	服务/personal	7394029
6028	infix	kup.	685971
6029	prefix	profi	8551913
6030	infix	testing-	4851257
6031	path_fragment	Pictures/infra/str	5696189
6032	infix	rnal-	4145000
6033	prefix	sec	1109808
6034	prefix	moc	8152089
6035	infix	ate.is	2875253
6036	path_fragment	Desktop/products	1572740
6037	prefix	securi	1164407
6038	prefix	Customer	4664202
6039	semantic	server research about image	3055
6040	path_fragment	infra/engineering/spe	1479024
6041	prefix	Req	4229473
6042	prefix	specific	2491417
